ticker,output_bucket,trust_level,score_available,composite_score,score_source,tier_current,technical_available,technical_status,official_price_cache_available,rolling_ledger_status,staged_backfill_status,data_gap_reason,official_rank_allowed,watch_only,trade_allowed,reason_summary
AA,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,90.38,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_PRICE_FULL_HISTORY,MERGE_CANDIDATE_FULL_HISTORY,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=yes; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
RNG,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
ROKU,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
RSP,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
RTX,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
RVMD,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
SANM,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,50.95,factor_pack,TIER_4_REVIEW_ONLY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
SATS,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
SCCO,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
SCHW,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
SE,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
SEI,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
SFIX,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
SFM,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
SHOP,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
SHW,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
SITM,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
SMCI,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,4.76,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
SMH,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,64.76,factor_pack,TIER_4_REVIEW_ONLY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
SMTC,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
SNDK,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,91.43,factor_pack,TIER_1_CORE_CANDIDATE,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
SNOW,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,11.43,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
SNPS,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
SOLS,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
SOXL,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,96.19,factor_pack,TIER_1_CORE_CANDIDATE,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
SOXX,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,76.19,factor_pack,TIER_2_STRONG_WATCHLIST,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
SPOT,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
SPY,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,25.71,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
STG,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
STM,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
STUB,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
STX,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,87.62,factor_pack,TIER_1_CORE_CANDIDATE,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
TEAM,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
TER,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,71.43,factor_pack,TIER_3_WATCHLIST,TRUE,TECH_TIMING_PULLBACK_WATCH,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
TEVA,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
TICKERS,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
TIGR,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
TLN,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
TQQQ,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,49.52,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
TSEM,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
TSLA,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,43.81,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
TSM,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,44.76,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
TTD,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
TTMI,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
TTWO,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
TWLO,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
TWST,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
TXN,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,2.86,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
U,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
UAL,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
UBER,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
UNH,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
UPST,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
USFD,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
V,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
VECO,MEDIUM_TRUST_PARTIAL_WATCH,MEDIUM,TRUE,67.62,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_NEUTRAL,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING,FALSE,TRUE,FALSE,score=yes; technical=yes; official_price=no; staged=no; bucket=MEDIUM_TRUST_PARTIAL_WATCH
VEEV,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
VIAV,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
VIST,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
VMC,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
VRT,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,77.14,factor_pack,TIER_2_STRONG_WATCHLIST,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
VST,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,40.95,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_WATCH_POSITIVE,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
WAB,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
WDAY,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
WDC,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,89.52,factor_pack,TIER_1_CORE_CANDIDATE,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
WHR,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
