"SourcePath","SourceRel","SourceZone","Line","Family","Action","Risk","DeletePermission","DecouplingTarget","ReferenceText"
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","21","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","""outputs\\v16"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","22","V17_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","""outputs\\v17"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","23","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""outputs\\v18\\factor_lab"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","24","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""outputs\\v18\\factor_shadow"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","25","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""outputs\\v18\\factor_validation"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","26","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""outputs\\v18\\manifests"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","27","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""outputs\\v18\\cockpit"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","28","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""outputs\\v18\\daily"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","29","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""data\\prices"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","30","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""data\\events"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","31","V17_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","""V17_7B"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","32","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""V18_3A"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","33","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""V18_3D"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","34","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""V18_CURRENT_RAW105_FACTOR_PACK_RANKING"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","35","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""V18_3D_RAW105_FACTOR_PACK_RANKING"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","35","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""V18_3D_RAW105_FACTOR_PACK_RANKING"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","36","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""V18_CURRENT_FINAL_DAILY"","
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","37","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""V18_CURRENT_READ_FIRST"""
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","76","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","if ($Pattern -match ""outputs\\v16|outputs\\v17|factor_lab|factor_shadow|factor_validation|data\\prices|data\\events|V17_7B|V18_3A|V18_3D"") {"
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","76","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","if ($Pattern -match ""outputs\\v16|outputs\\v17|factor_lab|factor_shadow|factor_validation|data\\prices|data\\events|V17_7B|V18_3A|V18_3D"") {"
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","76","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","if ($Pattern -match ""outputs\\v16|outputs\\v17|factor_lab|factor_shadow|factor_validation|data\\prices|data\\events|V17_7B|V18_3A|V18_3D"") {"
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","76","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","if ($Pattern -match ""outputs\\v16|outputs\\v17|factor_lab|factor_shadow|factor_validation|data\\prices|data\\events|V17_7B|V18_3A|V18_3D"") {"
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","76","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","if ($Pattern -match ""outputs\\v16|outputs\\v17|factor_lab|factor_shadow|factor_validation|data\\prices|data\\events|V17_7B|V18_3A|V18_3D"") {"
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","76","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","if ($Pattern -match ""outputs\\v16|outputs\\v17|factor_lab|factor_shadow|factor_validation|data\\prices|data\\events|V17_7B|V18_3A|V18_3D"") {"
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","76","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","if ($Pattern -match ""outputs\\v16|outputs\\v17|factor_lab|factor_shadow|factor_validation|data\\prices|data\\events|V17_7B|V18_3A|V18_3D"") {"
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","80","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","if ($Pattern -match ""V18_CURRENT_READ_FIRST|V18_CURRENT_FINAL_DAILY"") {"
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","80","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","if ($Pattern -match ""V18_CURRENT_READ_FIRST|V18_CURRENT_FINAL_DAILY"") {"
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","160","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","$LinesOut += ""Do not delete outputs\\v16, outputs\\v17, outputs\\v18\\factor_lab, factor_shadow, factor_validation, data\\prices, or data\\events until this audit shows zero runtime references."""
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","160","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","$LinesOut += ""Do not delete outputs\\v16, outputs\\v17, outputs\\v18\\factor_lab, factor_shadow, factor_validation, data\\prices, or data\\events until this audit shows zero runtime references."""
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","160","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","$LinesOut += ""Do not delete outputs\\v16, outputs\\v17, outputs\\v18\\factor_lab, factor_shadow, factor_validation, data\\prices, or data\\events until this audit shows zero runtime references."""
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","160","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","$LinesOut += ""Do not delete outputs\\v16, outputs\\v17, outputs\\v18\\factor_lab, factor_shadow, factor_validation, data\\prices, or data\\events until this audit shows zero runtime references."""
"scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1","UNKNOWN","160","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","$LinesOut += ""Do not delete outputs\\v16, outputs\\v17, outputs\\v18\\factor_lab, factor_shadow, factor_validation, data\\prices, or data\\events until this audit shows zero runtime references."""
"scripts\v18\v18_3D_factor_pack_shadow_extension.py","scripts\v18\v18_3D_factor_pack_shadow_extension.py","UNKNOWN","31","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","READ_FIRST = OUT_DIR / ""V18_3D_READ_FIRST.txt"""
"scripts\v18\v18_3D_factor_pack_shadow_extension.py","scripts\v18\v18_3D_factor_pack_shadow_extension.py","UNKNOWN","32","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","VALUES_CSV = OUT_DIR / ""V18_3D_RAW105_FACTOR_PACK_VALUES.csv"""
"scripts\v18\v18_3D_factor_pack_shadow_extension.py","scripts\v18\v18_3D_factor_pack_shadow_extension.py","UNKNOWN","33","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","RANKING_CSV = OUT_DIR / ""V18_3D_RAW105_FACTOR_PACK_RANKING.csv"""
"scripts\v18\v18_3D_factor_pack_shadow_extension.py","scripts\v18\v18_3D_factor_pack_shadow_extension.py","UNKNOWN","33","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","RANKING_CSV = OUT_DIR / ""V18_3D_RAW105_FACTOR_PACK_RANKING.csv"""
"scripts\v18\v18_3D_factor_pack_shadow_extension.py","scripts\v18\v18_3D_factor_pack_shadow_extension.py","UNKNOWN","34","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","TOP30_MD = OUT_DIR / ""V18_3D_FACTOR_PACK_TOP30.md"""
"scripts\v18\v18_3D_factor_pack_shadow_extension.py","scripts\v18\v18_3D_factor_pack_shadow_extension.py","UNKNOWN","35","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","OVERLAP_MD = OUT_DIR / ""V18_3D_FACTOR_PACK_OFFICIAL_OVERLAP.md"""
"scripts\v18\v18_3D_factor_pack_shadow_extension.py","scripts\v18\v18_3D_factor_pack_shadow_extension.py","UNKNOWN","521","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","- V18_3D_STATUS: `OK_FACTOR_PACK_SHADOW_READY`"
"scripts\v18\v18_3D_factor_pack_shadow_extension.py","scripts\v18\v18_3D_factor_pack_shadow_extension.py","UNKNOWN","557","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","- V18_3D_STATUS: `OK_FACTOR_PACK_SHADOW_READY`"
"scripts\v18\v18_3D_factor_pack_shadow_extension.py","scripts\v18\v18_3D_factor_pack_shadow_extension.py","UNKNOWN","581","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","V18_3D_STATUS: OK_FACTOR_PACK_SHADOW_READY"
"scripts\v18\v18_3D_factor_pack_shadow_extension.py","scripts\v18\v18_3D_factor_pack_shadow_extension.py","UNKNOWN","632","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","V18_3D_STATUS: FAIL"
"scripts\v18\v18_3D_R1_official_overlap_fix.py","scripts\v18\v18_3D_R1_official_overlap_fix.py","UNKNOWN","88","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","ranking = root / ""outputs"" / ""v18"" / ""factor_pack"" / ""V18_3D_RAW105_FACTOR_PACK_RANKING.csv"""
"scripts\v18\v18_3D_R1_official_overlap_fix.py","scripts\v18\v18_3D_R1_official_overlap_fix.py","UNKNOWN","88","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","ranking = root / ""outputs"" / ""v18"" / ""factor_pack"" / ""V18_3D_RAW105_FACTOR_PACK_RANKING.csv"""
"scripts\v18\v18_3D_R1_official_overlap_fix.py","scripts\v18\v18_3D_R1_official_overlap_fix.py","UNKNOWN","412","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","overlap_csv = outdir / ""V18_3D_R1_SHADOW_TOP30_OFFICIAL_OVERLAP.csv"""
"scripts\v18\v18_3D_R1_official_overlap_fix.py","scripts\v18\v18_3D_R1_official_overlap_fix.py","UNKNOWN","413","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","overlap_md = outdir / ""V18_3D_R1_FACTOR_PACK_OFFICIAL_OVERLAP.md"""
"scripts\v18\v18_3D_R1_official_overlap_fix.py","scripts\v18\v18_3D_R1_official_overlap_fix.py","UNKNOWN","414","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","top30_md = outdir / ""V18_3D_R1_FACTOR_PACK_TOP30.md"""
"scripts\v18\v18_3D_R1_official_overlap_fix.py","scripts\v18\v18_3D_R1_official_overlap_fix.py","UNKNOWN","415","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","read_first = outdir / ""V18_3D_R1_READ_FIRST.txt"""
"scripts\v18\v18_3D_R1_official_overlap_fix.py","scripts\v18\v18_3D_R1_official_overlap_fix.py","UNKNOWN","467","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","read_lines.append(f""V18_3D_R1_STATUS: {status}"")"
"scripts\v18\v18_3D_R1_official_overlap_fix.py","scripts\v18\v18_3D_R1_official_overlap_fix.py","UNKNOWN","499","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","f""V18_3D_R1_STATUS: {STATUS_FAIL}"","
"scripts\v18\v18_3D_R1_official_overlap_fix.py","scripts\v18\v18_3D_R1_official_overlap_fix.py","UNKNOWN","507","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","write_text(outdir / ""V18_3D_R1_READ_FIRST.txt"", fail_text)"
"scripts\v18\v18_4A_factor_forward_outcome_tracker.py","scripts\v18\v18_4A_factor_forward_outcome_tracker.py","UNKNOWN","24","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","ROOT / ""outputs"" / ""v18"" / ""factor_pack"" / ""V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"","
"scripts\v18\v18_4A_factor_forward_outcome_tracker.py","scripts\v18\v18_4A_factor_forward_outcome_tracker.py","UNKNOWN","25","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","ROOT / ""outputs"" / ""v18"" / ""factor_pack"" / ""V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"","
"scripts\v18\v18_4A_factor_forward_outcome_tracker.py","scripts\v18\v18_4A_factor_forward_outcome_tracker.py","UNKNOWN","26","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","ROOT / ""outputs"" / ""v18"" / ""factor_pack"" / ""V18_3D_RAW105_FACTOR_PACK_RANKING.csv"","
"scripts\v18\v18_4A_factor_forward_outcome_tracker.py","scripts\v18\v18_4A_factor_forward_outcome_tracker.py","UNKNOWN","26","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","ROOT / ""outputs"" / ""v18"" / ""factor_pack"" / ""V18_3D_RAW105_FACTOR_PACK_RANKING.csv"","
"scripts\v18\v18_4A_factor_forward_outcome_tracker.py","scripts\v18\v18_4A_factor_forward_outcome_tracker.py","UNKNOWN","31","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","ROOT / ""outputs"" / ""v18"" / ""factor_pack"" / ""V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv"","
"scripts\v18\v18_4A_factor_forward_outcome_tracker.py","scripts\v18\v18_4A_factor_forward_outcome_tracker.py","UNKNOWN","32","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","ROOT / ""outputs"" / ""v18"" / ""factor_pack"" / ""V18_3D_RAW105_FACTOR_PACK_VALUES.csv"","
"scripts\v18\v18_4A_factor_forward_outcome_tracker.py","scripts\v18\v18_4A_factor_forward_outcome_tracker.py","UNKNOWN","351","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","pack_overlap_names = parse_names(get_key(cockpit_text, ""V18_3D_R2_OVERLAP_NAMES"", """"))"
"scripts\v18\v18_4H_factor_rolling_backtest.py","scripts\v18\v18_4H_factor_rolling_backtest.py","UNKNOWN","57","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","ROOT / ""outputs"" / ""v18"" / ""factor_pack"" / ""V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"","
"scripts\v18\v18_4I_backtest_forward_promotion_merge.py","scripts\v18\v18_4I_backtest_forward_promotion_merge.py","UNKNOWN","97","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","ROOT / ""outputs"" / ""v18"" / ""daily_integrated"" / ""V18_CURRENT_FINAL_DAILY.md"","
"src\qutumn\cli\run_daily.py","src\qutumn\cli\run_daily.py","UNKNOWN","266","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","2. `outputs\\v16\\data\\V16_PRICE_REFRESH_AUDIT.md`"
"src\qutumn\cli\run_daily.py","src\qutumn\cli\run_daily.py","UNKNOWN","267","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","3. `outputs\\v16\\execution\\V16_EXECUTION_TICKER_SUMMARY.md`"
"src\qutumn\cli\run_daily.py","src\qutumn\cli\run_daily.py","UNKNOWN","268","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","4. `outputs\\v16\\review\\V16_CANDIDATE_REVIEW.md`"
"src\qutumn\cli\run_daily.py","src\qutumn\cli\run_daily.py","UNKNOWN","269","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","5. `outputs\\v16\\risk\\V16_EVENT_PRACTICALITY.md`"
"src\qutumn\cli\run_daily.py","src\qutumn\cli\run_daily.py","UNKNOWN","270","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","6. `outputs\\v16\\risk\\V16_EVENT_CONFIRMATION_HELPER.md`"
"src\qutumn\cli\run_daily.py","src\qutumn\cli\run_daily.py","UNKNOWN","271","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","7. `outputs\\v16\\risk\\V16_EVENT_CONFIRMATION_WORKFLOW.md`"
"src\qutumn\cli\run_daily.py","src\qutumn\cli\run_daily.py","UNKNOWN","272","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","8. `outputs\\v16\\positions\\V16_POSITION_REVIEW.md`"
"src\qutumn\cli\run_daily.py","src\qutumn\cli\run_daily.py","UNKNOWN","273","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","9. `outputs\\v16\\risk\\V16_EVENT_GATE.md`"
"src\qutumn\cli\run_daily.py","src\qutumn\cli\run_daily.py","UNKNOWN","274","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","10. `outputs\\v16\\risk\\V16_BEHAVIOR_GUARD.md`"
"src\qutumn\cli\run_daily.py","src\qutumn\cli\run_daily.py","UNKNOWN","275","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","11. `outputs\\v16\\feedback\\V16_TRADE_FEEDBACK.md`"
"src\qutumn\cli\run_daily.py","src\qutumn\cli\run_daily.py","UNKNOWN","276","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","12. `outputs\\v16\\health\\V16_HEALTH_CHECK.md`"
"src\qutumn\cli\run_price_refresh.py","src\qutumn\cli\run_price_refresh.py","UNKNOWN","15","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","print(""- audit: outputs\\v16\\data\\V16_PRICE_REFRESH_AUDIT.md"")"
"src\qutumn\cli\run_stable_candidate.py","src\qutumn\cli\run_stable_candidate.py","UNKNOWN","110","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","2. outputs\\v16\\execution\\V16_EXECUTION_TICKER_SUMMARY.md"
"src\qutumn\cli\run_stable_candidate.py","src\qutumn\cli\run_stable_candidate.py","UNKNOWN","111","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","3. outputs\\v16\\positions\\V16_POSITION_REVIEW.md"
"src\qutumn\cli\run_stable_candidate.py","src\qutumn\cli\run_stable_candidate.py","UNKNOWN","112","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","4. outputs\\v16\\risk\\V16_EVENT_GATE.md"
"src\qutumn\cli\run_stable_candidate.py","src\qutumn\cli\run_stable_candidate.py","UNKNOWN","113","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","5. outputs\\v16\\risk\\V16_BEHAVIOR_GUARD.md"
"src\qutumn\cli\run_stable_candidate.py","src\qutumn\cli\run_stable_candidate.py","UNKNOWN","114","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","6. outputs\\v16\\feedback\\V16_TRADE_FEEDBACK.md"
"src\qutumn\cli\run_stable_candidate.py","src\qutumn\cli\run_stable_candidate.py","UNKNOWN","224","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","lines.append(""2. `outputs\\v16\\execution\\V16_EXECUTION_TICKER_SUMMARY.md`"")"
"src\qutumn\cli\run_stable_candidate.py","src\qutumn\cli\run_stable_candidate.py","UNKNOWN","225","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","lines.append(""3. `outputs\\v16\\positions\\V16_POSITION_REVIEW.md`"")"
"src\qutumn\cli\run_stable_candidate.py","src\qutumn\cli\run_stable_candidate.py","UNKNOWN","226","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","lines.append(""4. `outputs\\v16\\risk\\V16_EVENT_GATE.md`"")"
"src\qutumn\cli\run_stable_candidate.py","src\qutumn\cli\run_stable_candidate.py","UNKNOWN","227","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","lines.append(""5. `outputs\\v16\\risk\\V16_BEHAVIOR_GUARD.md`"")"
"src\qutumn\cli\run_stable_candidate.py","src\qutumn\cli\run_stable_candidate.py","UNKNOWN","228","V16_TEXT_REFERENCE","TEXT_REFERENCE_REVIEW_LOW_PRIORITY","LOW","REVIEW_FIRST","Manual review.","lines.append(""6. `outputs\\v16\\feedback\\V16_TRADE_FEEDBACK.md`"")"
"src\v18\factor_lab\run_v18_3A_factor_shadow_daily.py","src\v18\factor_lab\run_v18_3A_factor_shadow_daily.py","UNKNOWN","16","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","OUT_CSV = OUT_DIR / ""V18_3A_FACTOR_SHADOW_DAILY_CURRENT.csv"""
"src\v18\factor_lab\run_v18_3A_factor_shadow_daily.py","src\v18\factor_lab\run_v18_3A_factor_shadow_daily.py","UNKNOWN","17","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","OUT_MD = OUT_DIR / ""V18_3A_FACTOR_SHADOW_DAILY_REPORT.md"""
"src\v18\factor_lab\run_v18_3A_factor_shadow_daily.py","src\v18\factor_lab\run_v18_3A_factor_shadow_daily.py","UNKNOWN","18","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","READ_FIRST = OUT_DIR / ""V18_3A_READ_FIRST.txt"""
"src\v18\factor_lab\run_v18_3A_factor_shadow_daily.py","src\v18\factor_lab\run_v18_3A_factor_shadow_daily.py","UNKNOWN","19","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","AUDIT_CSV = OUT_DIR / ""V18_3A_FACTOR_SHADOW_AUDIT.csv"""
